ho_number,sim_time_sec,ue_id,from_cell,to_cell,event,executed_ok,trigger_type,serving_SINR_dB,target_SINR_dB,f_gamma_Eq5,serving_NUEs,target_NUEs,PRBs_per_UE_serving,PRBs_per_UE_target,TOTAL_PRB,f_PRB_Eq6,RRU_PrbUsedDl_serving_pct,RRU_PrbUsedDl_target_pct,PRB_source,RSRP_serving_dBm,RSRP_target_dBm,RSRPpilot_serving,RSRPpilot_target,Omega_gamma_Eq2,Omega_PRB_Eq3,fWF_Eq1,delta_HOM_Eq8,delta_HOM_case,Algo1_threshold,Algo1_HO_decision,NCL_target_load_pct,NCL_gate_result,serving_cell_load_pct,load_balance_result,load_diff_ues,latency_sec,ho_success,data_source
287,1777359950,1,2,3,COMMAND_SENT,0,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
288,1777359950,1,2,3,LB_COMMAND_SENT,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
289,1777359963,1,2,3,COMPLETED,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
290,1777359996,5,2,3,COMMAND_SENT,0,SINR,17.0000,13.0000,-0.1333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-13.0000,-17.0000,0.4678,0.1862,0.2829,0.2496,-0.4459,-4.4585,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9907,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
291,1777360009,5,2,3,COMPLETED,1,SINR,17.0000,13.0000,-0.1333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-13.0000,-17.0000,0.4678,0.1862,0.2829,0.2496,-0.4459,-4.4585,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9907,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
292,1777360010,1,3,2,COMMAND_SENT,0,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
293,1777360010,1,3,2,LB_COMMAND_SENT,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
294,1777360025,1,3,2,COMPLETED,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,15.00,1,REAL_from_getTargetCellID
295,1777360058,5,3,4,COMMAND_SENT,0,SINR,13.0000,18.0000,0.1667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-17.0000,-12.0000,0.1862,0.5889,0.2248,0.2698,-0.4037,-4.0369,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.8507,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
296,1777360071,5,3,4,COMPLETED,1,SINR,13.0000,18.0000,0.1667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-17.0000,-12.0000,0.1862,0.5889,0.2248,0.2698,-0.4037,-4.0369,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.8507,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
297,1777360072,8,4,3,COMMAND_SENT,0,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
298,1777360072,8,4,3,LB_COMMAND_SENT,1,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
299,1777360085,8,4,3,COMPLETED,1,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
300,1777360118,5,4,8,COMMAND_SENT,0,SINR,7.0000,17.0000,0.3333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-23.0000,-13.0000,0.0468,0.7017,0.1976,0.2471,-0.3777,-3.7771,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.7303,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
301,1777360131,5,4,8,COMPLETED,1,SINR,7.0000,17.0000,0.3333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-23.0000,-13.0000,0.0468,0.7017,0.1976,0.2471,-0.3777,-3.7771,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.7303,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,13.00,1,REAL_from_getTargetCellID
302,1777360134,8,3,2,COMMAND_SENT,0,LB,4.0000,23.0000,0.6333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-26.0000,-7.0000,0.0234,1.8622,0.1123,0.3063,-0.4509,-4.5091,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4857,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
303,1777360146,8,3,2,COMPLETED,1,SINR,4.0000,23.0000,0.6333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-26.0000,-7.0000,0.0234,1.8622,0.1123,0.3063,-0.4509,-4.5091,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4857,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,12.00,1,REAL_from_getTargetCellID
304,1777360148,1,2,3,COMMAND_SENT,0,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
305,1777360148,1,2,3,LB_COMMAND_SENT,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
306,1777360163,1,2,3,COMPLETED,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,15.00,1,REAL_from_getTargetCellID
307,1777360178,5,8,2,COMMAND_SENT,0,SINR,6.0000,17.0000,0.3667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-13.0000,0.0372,0.4678,0.1806,0.2852,-0.4001,-4.0010,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9639,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
308,1777360178,5,8,2,COMPLETED,1,SINR,6.0000,17.0000,0.3667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-13.0000,0.0372,0.4678,0.1806,0.2852,-0.4001,-4.0010,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9639,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,1,REAL_from_getTargetCellID
309,1777360180,7,2,8,COMMAND_SENT,0,SINR,7.0000,40.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-23.0000,10.0000,0.0468,93.3333,0.0034,0.3446,-0.5779,-5.7787,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.7319,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
310,1777360180,7,2,8,LB_COMMAND_SENT,1,LB,7.0000,40.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-23.0000,10.0000,0.0468,93.3333,0.0034,0.3446,-0.5779,-5.7787,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.7319,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
311,1777360194,7,2,8,COMPLETED,1,LB,7.0000,40.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-23.0000,10.0000,0.0468,93.3333,0.0034,0.3446,-0.5779,-5.7787,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.7319,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,14.00,1,REAL_from_getTargetCellID
312,1777360226,5,2,3,COMMAND_SENT,0,SINR,17.0000,13.0000,-0.1333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-13.0000,-17.0000,0.4678,0.1862,0.2829,0.2496,-0.4459,-4.4585,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9907,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
313,1777360227,5,2,3,COMPLETED,1,SINR,17.0000,13.0000,-0.1333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-13.0000,-17.0000,0.4678,0.1862,0.2829,0.2496,-0.4459,-4.4585,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9907,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,1.00,1,REAL_from_getTargetCellID
314,1777360228,1,3,2,COMMAND_SENT,0,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
315,1777360228,1,3,2,LB_COMMAND_SENT,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
316,1777360243,1,3,2,COMPLETED,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,15.00,1,REAL_from_getTargetCellID
317,1777360262,13,3,4,COMMAND_SENT,0,SINR,13.0000,15.0000,0.0667,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-17.0000,-15.0000,0.1862,0.4427,0.3033,0.2708,-0.0668,-0.6680,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.4818,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
318,1777360276,13,3,4,COMPLETED,1,SINR,13.0000,15.0000,0.0667,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-17.0000,-15.0000,0.1862,0.4427,0.3033,0.2708,-0.0668,-0.6680,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.4818,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,14.00,1,REAL_from_getTargetCellID
319,1777360296,19,8,4,COMMAND_SENT,0,SINR,-1.0000,19.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-31.0000,-11.0000,0.0074,0.7414,0.1336,0.4009,0.0142,0.1419,Case1_both_same_side_gth__DHOM=HOM_x_fWF,0.1494,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
320,1777360308,19,8,4,COMPLETED,1,SINR,-1.0000,19.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-31.0000,-11.0000,0.0074,0.7414,0.1336,0.4009,0.0142,0.1419,Case1_both_same_side_gth__DHOM=HOM_x_fWF,0.1494,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,12.00,1,REAL_from_getTargetCellID
321,1777360310,10,4,8,COMMAND_SENT,0,LB,2.0000,0.0000,-0.0667,4,2,7.00,14.00,28,0.2500,0.0,0.0,NUE_fallback,0.0000,0.0000,14.0000,28.0000,0.5872,0.4128,0.0641,0.6407,Case1_both_same_side_gth__DHOM=HOM_x_fWF,14.6407,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,2,0.00,0,APPROX_post_hoc
322,1777360310,10,4,8,LB_COMMAND_SENT,1,LB,2.0000,0.0000,-0.0667,4,2,7.00,14.00,28,0.2500,0.0,0.0,NUE_fallback,0.0000,0.0000,14.0000,28.0000,0.5872,0.4128,0.0641,0.6407,Case1_both_same_side_gth__DHOM=HOM_x_fWF,14.6407,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,2,0.00,0,APPROX_post_hoc
323,1777360323,10,4,8,COMPLETED,1,LB,2.0000,0.0000,-0.0667,4,2,7.00,14.00,28,0.2500,0.0,0.0,NUE_fallback,0.0000,0.0000,14.0000,28.0000,0.5872,0.4128,0.0641,0.6407,Case1_both_same_side_gth__DHOM=HOM_x_fWF,14.6407,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,2,13.00,1,APPROX_post_hoc
324,1777360326,13,4,2,COMMAND_SENT,0,SINR,5.0000,16.0000,0.3667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,-14.0000,0.0295,0.3716,0.2152,0.3397,-0.0593,-0.5926,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.5631,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
325,1777360339,13,4,2,COMPLETED,1,SINR,5.0000,16.0000,0.3667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,-14.0000,0.0295,0.3716,0.2152,0.3397,-0.0593,-0.5926,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.5631,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
326,1777360340,1,2,3,COMMAND_SENT,0,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
327,1777360340,1,2,3,LB_COMMAND_SENT,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
328,1777360355,1,2,3,COMPLETED,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,15.00,1,REAL_from_getTargetCellID
329,1777360358,5,3,4,COMMAND_SENT,0,SINR,13.0000,18.0000,0.1667,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-17.0000,-12.0000,0.1862,0.8833,0.2354,0.2354,-0.3835,-3.8346,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.6484,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
330,1777360371,5,3,4,COMPLETED,1,SINR,13.0000,18.0000,0.1667,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-17.0000,-12.0000,0.1862,0.8833,0.2354,0.2354,-0.3835,-3.8346,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.6484,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,13.00,1,REAL_from_getTargetCellID
331,1777360374,19,4,3,COMMAND_SENT,0,SINR,8.0000,15.0000,0.2333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-22.0000,-15.0000,0.0589,0.4427,0.2777,0.3018,0.0474,0.4743,Case1_both_same_side_gth__DHOM=HOM_x_fWF,0.5332,HO_BLOCKED__serving_still_preferred,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
332,1777360387,19,4,3,COMPLETED,1,SINR,8.0000,15.0000,0.2333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-22.0000,-15.0000,0.0589,0.4427,0.2777,0.3018,0.0474,0.4743,Case1_both_same_side_gth__DHOM=HOM_x_fWF,0.5332,HO_BLOCKED__serving_still_preferred,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,13.00,1,REAL_from_getTargetCellID
333,1777360388,10,8,5,COMMAND_SENT,0,LB,-8.0000,22.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-38.0000,-8.0000,0.0015,1.4792,0.0036,0.3621,-0.4729,-4.7291,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.7276,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
334,1777360402,10,8,5,COMPLETED,1,SINR,-8.0000,22.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-38.0000,-8.0000,0.0015,1.4792,0.0036,0.3621,-0.4729,-4.7291,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.7276,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,14.00,1,REAL_from_getTargetCellID
335,1777360404,6,5,8,COMMAND_SENT,0,SINR,23.0000,20.0000,-0.1000,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-7.0000,-10.0000,1.8622,1.4000,0.2857,0.2164,-0.4489,-4.4894,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.6271,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
336,1777360404,6,5,8,LB_COMMAND_SENT,1,LB,23.0000,20.0000,-0.1000,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-7.0000,-10.0000,1.8622,1.4000,0.2857,0.2164,-0.4489,-4.4894,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.6271,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
337,1777360417,6,5,8,COMPLETED,1,LB,23.0000,20.0000,-0.1000,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-7.0000,-10.0000,1.8622,1.4000,0.2857,0.2164,-0.4489,-4.4894,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.6271,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,13.00,1,REAL_from_getTargetCellID
338,1777360436,20,5,6,COMMAND_SENT,0,SINR,20.0000,22.0000,0.0667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-10.0000,-8.0000,0.9333,1.4792,0.3817,0.4090,0.1276,1.2764,Case1_both_same_side_gth__DHOM=HOM_x_fWF,2.2098,HO_BLOCKED__serving_still_preferred,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
339,1777360446,20,5,6,COMPLETED,1,SINR,20.0000,22.0000,0.0667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-10.0000,-8.0000,0.9333,1.4792,0.3817,0.4090,0.1276,1.2764,Case1_both_same_side_gth__DHOM=HOM_x_fWF,2.2098,HO_BLOCKED__serving_still_preferred,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,10.00,1,REAL_from_getTargetCellID
340,1777360448,2,6,4,COMMAND_SENT,0,LB,15.0000,52.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-15.0000,22.0000,0.2951,1479.2336,0.0034,0.3431,-0.5874,-5.8741,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.5790,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
341,1777360448,2,6,4,LB_COMMAND_SENT,1,LB,15.0000,52.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-15.0000,22.0000,0.2951,1479.2336,0.0034,0.3431,-0.5874,-5.8741,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.5790,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
342,1777360462,2,6,4,COMPLETED,1,LB,15.0000,52.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-15.0000,22.0000,0.2951,1479.2336,0.0034,0.3431,-0.5874,-5.8741,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.5790,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,14.00,1,REAL_from_getTargetCellID
343,1777360466,5,4,2,COMMAND_SENT,0,SINR,7.0000,17.0000,0.3333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-23.0000,-13.0000,0.0468,0.4678,0.1883,0.2825,-0.3992,-3.9916,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9448,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
