ho_number,sim_time_sec,ue_id,from_cell,to_cell,event,executed_ok,trigger_type,serving_SINR_dB,target_SINR_dB,f_gamma_Eq5,serving_NUEs,target_NUEs,PRBs_per_UE_serving,PRBs_per_UE_target,TOTAL_PRB,f_PRB_Eq6,RRU_PrbUsedDl_serving_pct,RRU_PrbUsedDl_target_pct,PRB_source,RSRP_serving_dBm,RSRP_target_dBm,RSRPpilot_serving,RSRPpilot_target,Omega_gamma_Eq2,Omega_PRB_Eq3,fWF_Eq1,delta_HOM_Eq8,delta_HOM_case,Algo1_threshold,Algo1_HO_decision,NCL_target_load_pct,NCL_gate_result,serving_cell_load_pct,load_balance_result,load_diff_ues,latency_sec,ho_success,data_source
516,1777175632,5,8,2,COMPLETED,1,SINR,6.0000,18.0000,0.4000,3,7,9.33,4.00,28,-0.1905,0.0,0.0,NUE_fallback,-24.0000,-12.0000,0.0372,0.2524,0.1638,0.3250,-0.4427,-4.4271,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.3900,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,15.0,LOAD_INCREASED__SINR_driven,-4,14.00,1,REAL_from_getTargetCellID
517,1777175634,8,2,3,COMMAND_SENT,0,SINR,23.0000,16.0000,-0.2333,8,3,3.50,9.33,28,0.2083,0.0,0.0,NUE_fallback,-7.0000,-14.0000,0.6983,0.3716,0.3144,0.2018,-0.4658,-4.6575,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9592,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,5,0.00,0,REAL_from_getTargetCellID
518,1777175646,8,2,3,COMPLETED,1,SINR,23.0000,16.0000,-0.2333,8,3,3.50,9.33,28,0.2083,0.0,0.0,NUE_fallback,-7.0000,-14.0000,0.6983,0.3716,0.3144,0.2018,-0.4658,-4.6575,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9592,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,5,12.00,1,REAL_from_getTargetCellID
519,1777175646,16,8,7,COMMAND_SENT,0,SINR,5.0000,8.0000,0.1000,2,1,14.00,28.00,28,0.5000,0.0,0.0,NUE_fallback,-25.0000,-22.0000,0.0443,0.1767,0.4261,0.2367,0.2580,2.5798,Case1_both_same_side_gth__DHOM=HOM_x_fWF,2.6241,HO_BLOCKED__serving_still_preferred,5.0,NCL_PASSED__load_below_50pct,10.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
520,1777175659,16,8,7,COMPLETED,1,SINR,5.0000,8.0000,0.1000,2,1,14.00,28.00,28,0.5000,0.0,0.0,NUE_fallback,-25.0000,-22.0000,0.0443,0.1767,0.4261,0.2367,0.2580,2.5798,Case1_both_same_side_gth__DHOM=HOM_x_fWF,2.6241,HO_BLOCKED__serving_still_preferred,5.0,NCL_PASSED__load_below_50pct,10.0,LOAD_REDUCED__good_LB,1,13.00,1,REAL_from_getTargetCellID
521,1777175662,4,2,8,COMMAND_SENT,0,SINR,24.0000,12.0000,-0.4000,7,1,4.00,28.00,28,0.8571,0.0,0.0,NUE_fallback,-6.0000,-18.0000,1.0048,0.4438,0.4025,0.0411,-0.6465,-6.4653,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.4606,HO_APPROVED__RSRPpilot_T_wins,5.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,6,0.00,0,REAL_from_getTargetCellID
522,1777175673,4,2,8,COMPLETED,1,SINR,24.0000,12.0000,-0.4000,7,1,4.00,28.00,28,0.8571,0.0,0.0,NUE_fallback,-6.0000,-18.0000,1.0048,0.4438,0.4025,0.0411,-0.6465,-6.4653,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.4606,HO_APPROVED__RSRPpilot_T_wins,5.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,6,11.00,1,REAL_from_getTargetCellID
523,1777175674,8,3,2,COMMAND_SENT,0,SINR,5.0000,23.0000,0.6000,4,6,7.00,4.67,28,-0.0833,0.0,0.0,NUE_fallback,-25.0000,-7.0000,0.0221,0.9311,0.1183,0.3204,-0.4598,-4.5975,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.5754,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-2,0.00,0,REAL_from_getTargetCellID
524,1777175688,8,3,2,COMPLETED,1,SINR,5.0000,23.0000,0.6000,4,6,7.00,4.67,28,-0.0833,0.0,0.0,NUE_fallback,-25.0000,-7.0000,0.0221,0.9311,0.1183,0.3204,-0.4598,-4.5975,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.5754,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-2,14.00,1,REAL_from_getTargetCellID
525,1777175688,5,2,3,COMMAND_SENT,0,SINR,18.0000,12.0000,-0.2000,7,3,4.00,9.33,28,0.1905,0.0,0.0,NUE_fallback,-12.0000,-18.0000,0.2524,0.1479,0.3091,0.2085,-0.4432,-4.4325,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1801,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,4,0.00,0,REAL_from_getTargetCellID
526,1777175702,5,2,3,COMPLETED,1,SINR,18.0000,12.0000,-0.2000,7,3,4.00,9.33,28,0.1905,0.0,0.0,NUE_fallback,-12.0000,-18.0000,0.2524,0.1479,0.3091,0.2085,-0.4432,-4.4325,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1801,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,4,14.00,1,REAL_from_getTargetCellID
527,1777175704,8,2,4,COMMAND_SENT,0,SINR,23.0000,9.0000,-0.4667,6,1,4.67,28.00,28,0.8333,0.0,0.0,NUE_fallback,-7.0000,-21.0000,0.9311,0.2224,0.4153,0.0472,-0.6371,-6.3711,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.4400,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,30.0,LOAD_REDUCED__good_LB,5,0.00,0,REAL_from_getTargetCellID
528,1777175716,8,2,4,COMPLETED,1,SINR,23.0000,9.0000,-0.4667,6,1,4.67,28.00,28,0.8333,0.0,0.0,NUE_fallback,-7.0000,-21.0000,0.9311,0.2224,0.4153,0.0472,-0.6371,-6.3711,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.4400,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,30.0,LOAD_REDUCED__good_LB,5,12.00,1,REAL_from_getTargetCellID
529,1777175718,4,8,2,COMMAND_SENT,0,SINR,2.0000,24.0000,0.7333,2,5,14.00,5.60,28,-0.3000,0.0,0.0,NUE_fallback,-28.0000,-6.0000,0.0222,1.4067,0.0761,0.3712,-0.5727,-5.7273,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.7051,HO_APPROVED__RSRPpilot_T_wins,25.0,NCL_PASSED__load_below_50pct,10.0,LOAD_INCREASED__SINR_driven,-3,0.00,0,REAL_from_getTargetCellID
530,1777175730,4,8,2,COMPLETED,1,SINR,2.0000,24.0000,0.7333,2,5,14.00,5.60,28,-0.3000,0.0,0.0,NUE_fallback,-28.0000,-6.0000,0.0222,1.4067,0.0761,0.3712,-0.5727,-5.7273,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.7051,HO_APPROVED__RSRPpilot_T_wins,25.0,NCL_PASSED__load_below_50pct,10.0,LOAD_INCREASED__SINR_driven,-3,12.00,1,REAL_from_getTargetCellID
531,1777175732,5,3,2,COMMAND_SENT,0,SINR,12.0000,18.0000,0.2000,4,6,7.00,4.67,28,-0.0833,0.0,0.0,NUE_fallback,-18.0000,-12.0000,0.1109,0.2944,0.2130,0.2884,-0.4167,-4.1673,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.0564,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-2,0.00,0,REAL_from_getTargetCellID
532,1777175744,5,3,2,COMPLETED,1,SINR,12.0000,18.0000,0.2000,4,6,7.00,4.67,28,-0.0833,0.0,0.0,NUE_fallback,-18.0000,-12.0000,0.1109,0.2944,0.2130,0.2884,-0.4167,-4.1673,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.0564,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-2,12.00,1,REAL_from_getTargetCellID
533,1777175748,6,2,7,COMMAND_SENT,0,SINR,23.0000,13.0000,-0.3333,7,2,4.00,14.00,28,0.3571,0.0,0.0,NUE_fallback,-7.0000,-17.0000,0.7981,0.2793,0.3425,0.1651,-0.5066,-5.0660,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.2679,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,5,0.00,0,REAL_from_getTargetCellID
534,1777175758,6,2,7,COMPLETED,1,SINR,23.0000,13.0000,-0.3333,7,2,4.00,14.00,28,0.3571,0.0,0.0,NUE_fallback,-7.0000,-17.0000,0.7981,0.2793,0.3425,0.1651,-0.5066,-5.0660,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.2679,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,5,10.00,1,REAL_from_getTargetCellID
535,1777175760,8,4,2,COMMAND_SENT,0,SINR,9.0000,23.0000,0.4667,1,6,28.00,4.67,28,-0.8333,0.0,0.0,NUE_fallback,-21.0000,-7.0000,0.2224,0.9311,0.1251,0.4299,-0.6995,-6.9951,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-6.7727,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-5,0.00,0,REAL_from_getTargetCellID
536,1777175773,8,4,2,COMPLETED,1,SINR,9.0000,23.0000,0.4667,1,6,28.00,4.67,28,-0.8333,0.0,0.0,NUE_fallback,-21.0000,-7.0000,0.2224,0.9311,0.1251,0.4299,-0.6995,-6.9951,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-6.7727,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-5,13.00,1,REAL_from_getTargetCellID
537,1777175776,5,2,3,COMMAND_SENT,0,SINR,18.0000,12.0000,-0.2000,7,3,4.00,9.33,28,0.1905,0.0,0.0,NUE_fallback,-12.0000,-18.0000,0.2524,0.1479,0.3091,0.2085,-0.4432,-4.4325,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1801,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,4,0.00,0,REAL_from_getTargetCellID
538,1777175787,5,2,3,COMPLETED,1,SINR,18.0000,12.0000,-0.2000,7,3,4.00,9.33,28,0.1905,0.0,0.0,NUE_fallback,-12.0000,-18.0000,0.2524,0.1479,0.3091,0.2085,-0.4432,-4.4325,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1801,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,4,11.00,1,REAL_from_getTargetCellID
539,1777175788,14,7,8,COMMAND_SENT,0,SINR,9.0000,6.0000,-0.1000,3,1,9.33,28.00,28,0.6667,0.0,0.0,NUE_fallback,-21.0000,-24.0000,0.0741,0.1115,0.4659,0.1412,0.0759,0.7586,Case1_both_same_side_gth__DHOM=HOM_x_fWF,0.8328,HO_BLOCKED__serving_still_preferred,5.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,2,0.00,0,REAL_from_getTargetCellID
540,1777175802,14,7,8,COMPLETED,1,SINR,9.0000,6.0000,-0.1000,3,1,9.33,28.00,28,0.6667,0.0,0.0,NUE_fallback,-21.0000,-24.0000,0.0741,0.1115,0.4659,0.1412,0.0759,0.7586,Case1_both_same_side_gth__DHOM=HOM_x_fWF,0.8328,HO_BLOCKED__serving_still_preferred,5.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,2,14.00,1,REAL_from_getTargetCellID
541,1777175804,6,7,2,COMMAND_SENT,0,SINR,2.0000,22.0000,0.6667,2,6,14.00,4.67,28,-0.3333,0.0,0.0,NUE_fallback,-28.0000,-8.0000,0.0222,0.7396,0.0930,0.3721,-0.5524,-5.5242,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.5020,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,10.0,LOAD_INCREASED__SINR_driven,-4,0.00,0,REAL_from_getTargetCellID
542,1777175817,6,7,2,COMPLETED,1,SINR,2.0000,22.0000,0.6667,2,6,14.00,4.67,28,-0.3333,0.0,0.0,NUE_fallback,-28.0000,-8.0000,0.0222,0.7396,0.0930,0.3721,-0.5524,-5.5242,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.5020,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,10.0,LOAD_INCREASED__SINR_driven,-4,13.00,1,REAL_from_getTargetCellID
543,1777175820,8,2,4,COMMAND_SENT,0,SINR,23.0000,20.0000,-0.1000,7,1,4.00,28.00,28,0.8571,0.0,0.0,NUE_fallback,-7.0000,-10.0000,0.7981,2.8000,0.3502,0.0455,-0.5387,-5.3866,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.5885,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,6,0.00,0,REAL_from_getTargetCellID
544,1777175832,8,2,4,COMPLETED,1,SINR,23.0000,20.0000,-0.1000,7,1,4.00,28.00,28,0.8571,0.0,0.0,NUE_fallback,-7.0000,-10.0000,0.7981,2.8000,0.3502,0.0455,-0.5387,-5.3866,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.5885,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,6,12.00,1,REAL_from_getTargetCellID
545,1777175832,14,8,7,COMMAND_SENT,0,SINR,6.0000,8.0000,0.0667,2,1,14.00,28.00,28,0.5000,0.0,0.0,NUE_fallback,-24.0000,-22.0000,0.0557,0.1767,0.3953,0.2118,0.1606,1.6056,Case1_both_same_side_gth__DHOM=HOM_x_fWF,1.6614,HO_BLOCKED__serving_still_preferred,5.0,NCL_PASSED__load_below_50pct,10.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
546,1777175846,14,8,7,COMPLETED,1,SINR,6.0000,8.0000,0.0667,2,1,14.00,28.00,28,0.5000,0.0,0.0,NUE_fallback,-24.0000,-22.0000,0.0557,0.1767,0.3953,0.2118,0.1606,1.6056,Case1_both_same_side_gth__DHOM=HOM_x_fWF,1.6614,HO_BLOCKED__serving_still_preferred,5.0,NCL_PASSED__load_below_50pct,10.0,LOAD_REDUCED__good_LB,1,14.00,1,REAL_from_getTargetCellID
547,1777175848,8,4,2,COMMAND_SENT,0,SINR,9.0000,37.0000,0.9333,1,6,28.00,4.67,28,-0.8333,0.0,0.0,NUE_fallback,-21.0000,7.0000,0.2224,23.3887,0.0176,0.4827,-0.8346,-8.3461,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-8.1237,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-5,0.00,0,REAL_from_getTargetCellID
548,1777175860,8,4,2,COMPLETED,1,SINR,9.0000,37.0000,0.9333,1,6,28.00,4.67,28,-0.8333,0.0,0.0,NUE_fallback,-21.0000,7.0000,0.2224,23.3887,0.0176,0.4827,-0.8346,-8.3461,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-8.1237,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-5,12.00,1,REAL_from_getTargetCellID
549,1777175866,6,2,6,COMMAND_SENT,0,SINR,22.0000,19.0000,-0.1000,7,2,4.00,14.00,28,0.3571,0.0,0.0,NUE_fallback,-8.0000,-11.0000,0.6340,1.1121,0.3006,0.1757,-0.4475,-4.4752,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.8412,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,5,0.00,0,REAL_from_getTargetCellID
550,1777175874,6,2,6,COMPLETED,1,SINR,22.0000,19.0000,-0.1000,7,2,4.00,14.00,28,0.3571,0.0,0.0,NUE_fallback,-8.0000,-11.0000,0.6340,1.1121,0.3006,0.1757,-0.4475,-4.4752,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.8412,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,5,8.00,1,REAL_from_getTargetCellID
551,1777175876,5,3,2,COMMAND_SENT,0,SINR,12.0000,18.0000,0.2000,4,6,7.00,4.67,28,-0.0833,0.0,0.0,NUE_fallback,-18.0000,-12.0000,0.1109,0.2944,0.2130,0.2884,-0.4167,-4.1673,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.0564,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-2,0.00,0,REAL_from_getTargetCellID
552,1777175889,5,3,2,COMPLETED,1,SINR,12.0000,18.0000,0.2000,4,6,7.00,4.67,28,-0.0833,0.0,0.0,NUE_fallback,-18.0000,-12.0000,0.1109,0.2944,0.2130,0.2884,-0.4167,-4.1673,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.0564,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-2,13.00,1,REAL_from_getTargetCellID
553,1777175892,6,6,2,COMMAND_SENT,0,SINR,7.0000,22.0000,0.5000,3,7,9.33,4.00,28,-0.1905,0.0,0.0,NUE_fallback,-23.0000,-8.0000,0.0468,0.6340,0.1386,0.3300,-0.4807,-4.8073,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.7605,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,15.0,LOAD_INCREASED__SINR_driven,-4,0.00,0,REAL_from_getTargetCellID
554,1777175904,6,6,2,COMPLETED,1,SINR,7.0000,22.0000,0.5000,3,7,9.33,4.00,28,-0.1905,0.0,0.0,NUE_fallback,-23.0000,-8.0000,0.0468,0.6340,0.1386,0.3300,-0.4807,-4.8073,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.7605,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,15.0,LOAD_INCREASED__SINR_driven,-4,12.00,1,REAL_from_getTargetCellID
555,1777175904,14,7,8,COMMAND_SENT,0,SINR,8.0000,17.0000,0.3000,2,1,14.00,28.00,28,0.5000,0.0,0.0,NUE_fallback,-22.0000,-13.0000,0.0883,1.4033,0.3290,0.2350,0.2476,2.4762,Case1_both_same_side_gth__DHOM=HOM_x_fWF,2.5645,HO_BLOCKED__serving_still_preferred,5.0,NCL_PASSED__load_below_50pct,10.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
556,1777175918,14,7,8,COMPLETED,1,SINR,8.0000,17.0000,0.3000,2,1,14.00,28.00,28,0.5000,0.0,0.0,NUE_fallback,-22.0000,-13.0000,0.0883,1.4033,0.3290,0.2350,0.2476,2.4762,Case1_both_same_side_gth__DHOM=HOM_x_fWF,2.5645,HO_BLOCKED__serving_still_preferred,5.0,NCL_PASSED__load_below_50pct,10.0,LOAD_REDUCED__good_LB,1,14.00,1,REAL_from_getTargetCellID
557,1777175930,14,8,7,COMMAND_SENT,0,SINR,6.0000,8.0000,0.0667,2,1,14.00,28.00,28,0.5000,0.0,0.0,NUE_fallback,-24.0000,-22.0000,0.0557,0.1767,0.3953,0.2118,0.1606,1.6056,Case1_both_same_side_gth__DHOM=HOM_x_fWF,1.6614,HO_BLOCKED__serving_still_preferred,5.0,NCL_PASSED__load_below_50pct,10.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
558,1777175932,14,8,7,COMPLETED,1,SINR,6.0000,8.0000,0.0667,2,1,14.00,28.00,28,0.5000,0.0,0.0,NUE_fallback,-24.0000,-22.0000,0.0557,0.1767,0.3953,0.2118,0.1606,1.6056,Case1_both_same_side_gth__DHOM=HOM_x_fWF,1.6614,HO_BLOCKED__serving_still_preferred,5.0,NCL_PASSED__load_below_50pct,10.0,LOAD_REDUCED__good_LB,1,2.00,1,REAL_from_getTargetCellID
559,1777175934,4,2,6,COMMAND_SENT,0,SINR,24.0000,20.0000,-0.1333,8,2,3.50,14.00,28,0.3750,0.0,0.0,NUE_fallback,-6.0000,-10.0000,0.8792,1.4000,0.3068,0.1692,-0.4678,-4.6784,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.7992,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,6,0.00,0,REAL_from_getTargetCellID
560,1777175947,4,2,6,COMPLETED,1,SINR,24.0000,20.0000,-0.1333,8,2,3.50,14.00,28,0.3750,0.0,0.0,NUE_fallback,-6.0000,-10.0000,0.8792,1.4000,0.3068,0.1692,-0.4678,-4.6784,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.7992,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,6,13.00,1,REAL_from_getTargetCellID
561,1777175948,8,2,4,COMMAND_SENT,0,SINR,23.0000,9.0000,-0.4667,7,1,4.00,28.00,28,0.8571,0.0,0.0,NUE_fallback,-7.0000,-21.0000,0.7981,0.2224,0.4182,0.0407,-0.6461,-6.4612,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.6631,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,6,0.00,0,REAL_from_getTargetCellID
562,1777175961,8,2,4,COMPLETED,1,SINR,23.0000,9.0000,-0.4667,7,1,4.00,28.00,28,0.8571,0.0,0.0,NUE_fallback,-7.0000,-21.0000,0.7981,0.2224,0.4182,0.0407,-0.6461,-6.4612,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.6631,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,6,13.00,1,REAL_from_getTargetCellID
563,1777175964,5,2,3,COMMAND_SENT,0,SINR,18.0000,12.0000,-0.2000,6,3,4.67,9.33,28,0.1667,0.0,0.0,NUE_fallback,-12.0000,-18.0000,0.2944,0.1479,0.3072,0.2133,-0.4445,-4.4446,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1502,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,30.0,LOAD_REDUCED__good_LB,3,0.00,0,REAL_from_getTargetCellID
564,1777175975,5,2,3,COMPLETED,1,SINR,18.0000,12.0000,-0.2000,6,3,4.67,9.33,28,0.1667,0.0,0.0,NUE_fallback,-12.0000,-18.0000,0.2944,0.1479,0.3072,0.2133,-0.4445,-4.4446,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1502,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,30.0,LOAD_REDUCED__good_LB,3,11.00,1,REAL_from_getTargetCellID
565,1777175976,4,6,2,COMMAND_SENT,0,SINR,9.0000,24.0000,0.5000,3,5,9.33,5.60,28,-0.1333,0.0,0.0,NUE_fallback,-21.0000,-6.0000,0.0741,1.4067,0.1401,0.3175,-0.4798,-4.7984,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.7243,HO_APPROVED__RSRPpilot_T_wins,25.0,NCL_PASSED__load_below_50pct,15.0,LOAD_INCREASED__SINR_driven,-2,0.00,0,REAL_from_getTargetCellID
566,1777175989,4,6,2,COMPLETED,1,SINR,9.0000,24.0000,0.5000,3,5,9.33,5.60,28,-0.1333,0.0,0.0,NUE_fallback,-21.0000,-6.0000,0.0741,1.4067,0.1401,0.3175,-0.4798,-4.7984,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.7243,HO_APPROVED__RSRPpilot_T_wins,25.0,NCL_PASSED__load_below_50pct,15.0,LOAD_INCREASED__SINR_driven,-2,13.00,1,REAL_from_getTargetCellID
567,1777175992,5,3,8,COMMAND_SENT,0,SINR,12.0000,18.0000,0.2000,4,1,7.00,28.00,28,0.7500,0.0,0.0,NUE_fallback,-18.0000,-12.0000,0.1109,1.7667,0.2737,0.0855,-0.4405,-4.4051,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.2942,HO_APPROVED__RSRPpilot_T_wins,5.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,3,0.00,0,REAL_from_getTargetCellID
568,1777176003,5,3,8,COMPLETED,1,SINR,12.0000,18.0000,0.2000,4,1,7.00,28.00,28,0.7500,0.0,0.0,NUE_fallback,-18.0000,-12.0000,0.1109,1.7667,0.2737,0.0855,-0.4405,-4.4051,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.2942,HO_APPROVED__RSRPpilot_T_wins,5.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,3,11.00,1,REAL_from_getTargetCellID
569,1777176006,8,4,2,COMMAND_SENT,0,SINR,20.0000,23.0000,0.1000,1,6,28.00,4.67,28,-0.8333,0.0,0.0,NUE_fallback,-10.0000,-7.0000,2.8000,0.9311,0.1943,0.3959,-0.6784,-6.7844,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9844,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-5,0.00,0,REAL_from_getTargetCellID
570,1777176017,8,4,2,COMPLETED,1,SINR,20.0000,23.0000,0.1000,1,6,28.00,4.67,28,-0.8333,0.0,0.0,NUE_fallback,-10.0000,-7.0000,2.8000,0.9311,0.1943,0.3959,-0.6784,-6.7844,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9844,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-5,11.00,1,REAL_from_getTargetCellID
571,1777176020,5,8,2,COMMAND_SENT,0,SINR,18.0000,30.0000,0.4000,2,7,14.00,4.00,28,-0.3571,0.0,0.0,NUE_fallback,-12.0000,0.0000,0.8833,4.0000,0.1567,0.3543,-0.4908,-4.9079,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.0246,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,10.0,LOAD_INCREASED__SINR_driven,-5,0.00,0,REAL_from_getTargetCellID
