time_sec,ue_id,from_cell,to_cell,event,executed_ok
41.5073,19,3,4,SUCCESS,1
41.6058,4,6,2,START,0
41.6075,4,6,2,SUCCESS,1
41.706,8,4,2,START,0
41.7078,8,4,2,SUCCESS,1
41.8063,14,7,8,START,0
41.808,14,7,8,SUCCESS,1
41.9065,6,2,8,START,0
41.9083,6,2,8,SUCCESS,1
42.0068,5,3,7,START,0
42.0085,5,3,7,SUCCESS,1
42.107,4,2,7,START,0
42.1088,4,2,7,SUCCESS,1
42.2073,19,4,3,START,0
42.209,19,4,3,SUCCESS,1
42.2992,13,2,4,START,0
42.3008,13,2,4,SUCCESS,1
42.3075,20,6,5,START,0
42.3093,20,6,5,SUCCESS,1
42.4078,13,4,2,START,0
42.4095,13,4,2,SUCCESS,1
42.508,4,7,2,START,0
42.5098,4,7,2,SUCCESS,1
42.6083,19,3,4,START,0
42.61,19,3,4,SUCCESS,1
42.7085,20,5,6,START,0
42.7103,20,5,6,SUCCESS,1
42.8088,6,8,2,START,0
42.8105,6,8,2,SUCCESS,1
42.912,19,4,3,START,0
42.9138,19,4,3,SUCCESS,1
43.0093,13,2,4,START,0
43.011,13,2,4,SUCCESS,1
43.1095,19,3,4,START,0
43.1113,19,3,4,SUCCESS,1
43.2098,13,4,2,START,0
43.2115,13,4,2,SUCCESS,1
43.31,5,7,3,START,0
43.3118,5,7,3,SUCCESS,1
43.4103,19,4,3,START,0
43.412,19,4,3,SUCCESS,1
43.5105,6,2,8,START,0
43.5123,6,2,8,SUCCESS,1
43.6052,8,2,7,START,0
43.607,8,2,7,SUCCESS,1
43.711,5,3,2,START,0
43.7128,5,3,2,SUCCESS,1
43.8042,19,3,4,START,0
43.806,19,3,4,SUCCESS,1
43.9115,5,2,3,START,0
43.9133,5,2,3,SUCCESS,1
44.0118,8,7,2,START,0
44.0135,8,7,2,SUCCESS,1
44.112,13,2,7,START,0
44.1138,13,2,7,SUCCESS,1
