time_sec,ue_id,from_cell,to_cell,event,executed_ok
76.1178,19,4,5,SUCCESS,1
76.653,18,5,2,START,0
76.6548,18,5,2,SUCCESS,1
76.7527,7,8,3,START,0
76.7545,7,8,3,SUCCESS,1
77.5062,3,4,2,START,0
77.5078,3,4,2,SUCCESS,1
77.6628,15,8,2,START,0
77.6645,15,8,2,SUCCESS,1
77.966,13,6,7,START,0
77.9678,13,6,7,SUCCESS,1
78.109,8,7,2,START,0
78.1108,8,7,2,SUCCESS,1
78.5597,10,2,3,START,0
78.5615,10,2,3,SUCCESS,1
78.6142,5,3,4,START,0
78.6158,5,3,4,SUCCESS,1
79.2162,11,8,2,START,0
79.218,11,8,2,SUCCESS,1
79.8132,2,6,5,START,0
79.8148,2,6,5,SUCCESS,1
79.9097,4,8,3,START,0
79.9115,4,8,3,SUCCESS,1
80.4137,17,8,7,START,0
80.4155,17,8,7,SUCCESS,1
80.5568,9,8,7,START,0
80.5585,9,8,7,SUCCESS,1
80.8653,14,5,4,START,0
80.867,14,5,4,SUCCESS,1
80.9118,6,2,6,START,0
80.9135,6,2,6,SUCCESS,1
81.5102,12,5,6,START,0
81.5102,19,5,6,START,0
81.512,12,5,6,SUCCESS,1
81.512,19,5,6,SUCCESS,1
81.6145,16,6,2,START,0
81.6163,16,6,2,SUCCESS,1
81.757,7,3,4,START,0
81.7588,7,3,4,SUCCESS,1
81.8162,1,5,4,START,0
81.818,1,5,4,SUCCESS,1
82.608,15,2,5,START,0
82.6098,15,2,5,SUCCESS,1
83.2095,8,2,5,START,0
83.2113,8,2,5,SUCCESS,1
83.6597,10,3,8,START,0
83.6615,10,3,8,SUCCESS,1
84.2612,11,2,5,START,0
84.263,11,2,5,SUCCESS,1
84.4125,5,4,3,START,0
84.4143,5,4,3,SUCCESS,1
85.009,4,3,4,START,0
85.0108,4,3,4,SUCCESS,1
85.1598,13,7,6,START,0
85.1615,13,7,6,SUCCESS,1
85.6147,9,7,6,START,0
85.6165,9,7,6,SUCCESS,1
85.8145,17,7,8,START,0
85.8163,17,7,8,SUCCESS,1
85.9602,14,4,5,START,0
85.9614,6,6,7,START,0
85.962,14,4,5,SUCCESS,1
85.963,6,6,7,SUCCESS,1
86.6027,12,6,5,START,0
86.6027,19,6,7,START,0
86.6045,19,6,7,SUCCESS,1
86.6045,12,6,5,SUCCESS,1
86.9173,7,4,5,START,0
86.919,7,4,5,SUCCESS,1
88.261,2,5,6,START,0
88.2628,2,5,6,SUCCESS,1
88.3028,8,5,7,START,0
88.3045,8,5,7,SUCCESS,1
89.2682,16,2,7,START,0
89.27,16,2,7,SUCCESS,1
90.103,4,4,5,START,0
90.1048,4,4,5,SUCCESS,1
90.217,13,6,7,START,0
90.2188,13,6,7,SUCCESS,1
90.6632,15,5,4,START,0
90.665,15,5,4,SUCCESS,1
90.703,9,6,5,START,0
90.7048,9,6,5,SUCCESS,1
90.8617,1,4,5,START,0
90.8635,1,4,5,SUCCESS,1
90.9527,17,8,7,START,0
90.9545,17,8,7,SUCCESS,1
91.0613,10,8,3,START,0
91.063,10,8,3,SUCCESS,1
91.5665,3,2,4,START,0
91.5683,3,2,4,SUCCESS,1
91.6169,6,7,6,START,0
91.6185,6,7,6,SUCCESS,1
91.6602,12,5,4,START,0
91.6613,19,7,6,START,0
91.662,12,5,4,SUCCESS,1
91.663,19,7,6,SUCCESS,1
92.5662,11,5,6,START,0
92.568,11,5,6,SUCCESS,1
93.566,2,6,5,START,0
93.5678,2,6,5,SUCCESS,1
94.3615,5,3,8,START,0
94.3633,5,3,8,SUCCESS,1
95.0637,8,7,2,START,0
95.0655,8,7,2,SUCCESS,1
95.2035,4,5,6,START,0
95.2053,4,5,6,SUCCESS,1
95.6098,20,7,6,START,0
95.6115,20,7,6,SUCCESS,1
95.8115,9,5,2,START,0
95.8133,9,5,2,SUCCESS,1
96.1583,10,3,2,START,0
96.16,10,3,2,SUCCESS,1
96.5107,15,4,3,START,0
96.5125,15,4,3,SUCCESS,1
96.5612,13,7,6,START,0
96.563,13,7,6,SUCCESS,1
96.7528,6,6,7,START,0
96.7528,19,6,7,START,0
96.7545,6,6,7,SUCCESS,1
96.7545,19,6,7,SUCCESS,1
96.8648,7,5,6,START,0
96.8665,7,5,6,SUCCESS,1
97.3117,14,5,6,START,0
97.3135,14,5,6,SUCCESS,1
99.0647,3,4,3,START,0
99.0665,3,4,3,SUCCESS,1
99.4097,5,8,3,START,0
99.4115,5,8,3,SUCCESS,1
99.613,2,5,2,START,0
99.6148,2,5,2,SUCCESS,1
99.713,16,7,6,START,0
99.7148,16,7,6,SUCCESS,1
100.159,8,2,5,START,0
100.161,8,2,5,SUCCESS,1
100.165,11,6,7,START,0
100.167,11,6,7,SUCCESS,1
100.265,4,6,7,START,0
100.267,4,6,7,SUCCESS,1
100.613,20,6,7,START,0
100.615,20,6,7,SUCCESS,1
100.865,9,2,4,START,0
100.867,9,2,4,SUCCESS,1
101.21,10,2,5,START,0
101.212,10,2,5,SUCCESS,1
101.56,15,3,2,START,0
101.562,15,3,2,SUCCESS,1
101.813,19,7,8,START,0
101.815,19,7,8,SUCCESS,1
101.86,13,6,7,START,0
101.862,13,6,7,SUCCESS,1
102.066,7,6,5,START,0
102.068,7,6,5,SUCCESS,1
102.309,14,6,5,START,0
102.311,14,6,5,SUCCESS,1
102.511,17,7,2,START,0
102.513,17,7,2,SUCCESS,1
103.517,12,4,3,START,0
103.519,12,4,3,SUCCESS,1
104.061,3,3,4,START,0
104.063,3,3,4,SUCCESS,1
104.162,6,7,2,START,0
104.164,6,7,2,SUCCESS,1
104.413,18,2,7,START,0
104.415,18,2,7,SUCCESS,1
104.913,5,3,8,START,0
104.915,5,3,8,SUCCESS,1
105.155,11,7,3,START,0
